rain_1h,rain_3h,rain_24h,soil_moisture,elevation,slope,hist_count,hist_fatalities,label
31.1,48.4,226.9,0.393,1113.2,24.2,3,0,1
2.1,17.7,75.0,0.184,1674.1,38.5,4,0,0
26.1,47.9,162.6,0.384,1806.2,21.8,25,0,1
11.0,33.8,90.7,0.466,3095.6,29.9,7,0,1
1.4,3.8,26.4,0.31,61.8,8.3,0,0,0
19.5,69.5,147.3,0.433,42.7,5.4,2,0,0
34.6,67.3,163.1,0.497,45.0,9.1,0,0,0
0.8,3.7,14.6,0.274,69.1,2.6,0,0,0
2.7,7.6,43.0,0.249,2339.5,22.4,0,0,0
36.8,69.8,186.5,0.404,2383.7,25.6,9,0,1
0.3,1.0,10.1,0.249,187.8,1.6,0,0,0
13.1,31.1,91.0,0.448,568.7,28.2,2,0,1
2.5,6.3,17.5,0.175,290.4,4.1,0,0,0
27.4,53.0,181.4,0.523,1064.7,56.8,21,0,1
17.1,31.7,57.5,0.497,3165.2,32.5,15,0,1
15.3,34.9,176.2,0.482,511.6,50.9,1,0,1
0.1,1.3,4.7,0.292,98.7,5.8,0,0,0
26.1,62.6,179.8,0.502,93.5,4.7,0,0,0
5.2,11.9,32.5,0.3,1295.9,39.6,4,0,0
0.5,1.3,5.0,0.295,131.7,2.5,0,0,0
0.4,1.4,4.9,0.202,180.5,10.9,0,0,0
22.7,38.4,79.3,0.401,364.8,30.3,12,0,1
17.4,30.1,197.0,0.51,908.9,42.6,24,0,1
38.1,63.2,191.8,0.465,646.7,49.7,18,0,1
21.7,27.4,112.2,0.579,934.8,19.5,13,0,1
0.0,0.2,2.2,0.171,274.7,2.6,0,0,0
0.0,0.2,0.9,0.198,185.3,8.4,0,0,0
24.8,55.2,132.7,0.483,118.8,9.5,0,0,0
11.9,35.8,119.5,0.437,266.3,8.5,0,0,0
3.3,7.9,20.2,0.357,984.2,23.4,3,0,0
13.8,24.8,66.6,0.398,1929.5,41.9,11,1,0
25.1,66.3,165.3,0.545,320.1,7.4,1,0,0
13.6,38.0,120.2,0.455,1187.8,19.1,5,0,1
14.1,72.8,207.4,0.492,2917.3,24.1,14,0,1
3.7,10.4,74.5,0.251,2281.9,31.7,0,0,0
12.7,85.4,186.6,0.506,2974.6,57.9,24,0,1
2.4,19.2,64.8,0.268,2215.0,41.1,2,0,0
15.6,37.8,70.6,0.535,1575.1,40.6,2,0,1
18.2,41.2,140.7,0.462,888.7,46.4,1,0,1
23.0,54.3,145.6,0.403,334.2,4.6,2,0,0
16.7,53.3,197.8,0.48,892.1,54.9,24,1,1
17.5,39.6,112.1,0.551,3165.7,54.5,10,0,1
2.6,5.5,17.1,0.252,142.1,5.4,0,0,0
41.0,73.0,208.9,0.424,1350.7,34.3,25,2,1
10.1,20.5,140.7,0.433,1289.4,41.3,19,0,1
0.8,7.2,66.6,0.182,1886.8,22.3,1,0,0
16.8,43.3,211.0,0.43,608.6,28.4,7,0,1
1.6,14.4,58.2,0.275,1430.5,34.5,2,0,0
40.3,61.9,157.0,0.523,2466.2,29.5,3,0,1
27.3,41.5,94.2,0.464,1630.2,29.1,1,0,1
19.1,61.6,157.3,0.446,2961.1,49.8,3,2,1
26.1,49.2,194.1,0.461,1924.8,52.6,1,0,1
26.5,51.8,175.7,0.516,146.5,7.8,1,0,0
0.0,0.8,2.7,0.21,90.1,1.8,0,0,0
33.7,52.4,194.6,0.412,1427.5,24.9,2,0,1
3.7,7.9,23.8,0.153,253.8,7.5,0,0,0
0.6,1.3,25.5,0.169,229.5,1.0,0,0,0
24.9,65.8,199.3,0.576,2212.4,49.5,25,0,1
19.8,36.3,182.6,0.491,3186.7,21.1,4,0,1
7.7,22.1,50.0,0.475,2723.3,35.8,2,1,1
10.5,27.6,126.7,0.401,3012.6,37.1,25,0,1
20.5,63.4,205.1,0.393,3183.3,55.4,3,2,1
31.1,73.9,140.9,0.423,341.4,5.1,2,0,0
0.9,3.5,11.4,0.173,129.0,9.6,0,0,0
12.8,28.0,128.1,0.516,2537.5,41.1,19,0,1
20.4,56.0,151.6,0.572,1681.9,57.7,8,0,0
17.6,49.1,137.7,0.471,101.9,2.1,1,0,0
15.7,40.3,196.4,0.448,1776.3,51.4,18,0,1
16.4,38.9,84.8,0.434,1969.3,39.5,5,0,1
28.5,40.3,117.9,0.563,425.3,48.7,3,0,1
49.4,72.8,185.6,0.423,1638.5,39.5,22,0,1
0.1,2.1,5.9,0.309,88.5,8.7,0,0,0
36.4,76.1,147.1,0.437,2242.0,42.8,3,0,1
19.7,40.9,75.1,0.533,3070.2,48.8,1,0,0
1.5,6.7,20.0,0.261,115.5,10.4,0,0,0
0.2,0.9,2.7,0.285,151.6,7.5,0,0,0
0.0,0.1,3.3,0.301,286.3,9.1,0,0,0
0.0,0.2,0.4,0.26,297.0,1.5,0,0,0
1.2,3.0,8.1,0.129,185.0,5.8,0,0,0
3.7,12.0,55.3,0.328,1472.2,20.1,1,0,0
10.7,29.8,94.2,0.539,2451.8,26.3,20,2,1
17.0,47.7,211.6,0.567,2975.9,30.9,10,0,0
3.8,25.0,63.6,0.306,996.3,33.5,4,0,0
1.5,5.8,15.1,0.223,147.1,1.2,0,0,0
0.2,1.2,4.2,0.147,78.7,8.9,0,0,0
21.8,59.1,158.5,0.402,2363.0,51.8,15,1,1
16.2,31.4,60.8,0.401,1421.1,40.8,3,0,1
26.0,58.2,204.0,0.46,2649.9,27.4,10,0,1
3.1,7.0,21.7,0.335,1417.7,28.8,4,0,0
7.4,16.9,49.7,0.315,1433.0,21.5,4,0,0
4.6,11.0,49.3,0.348,1330.3,36.7,2,0,0
11.5,24.4,85.7,0.465,1162.1,33.5,16,0,1
0.0,0.6,4.1,0.138,232.2,7.4,0,0,0
24.5,48.4,102.4,0.476,1405.1,40.2,9,2,1
22.5,32.8,104.6,0.533,536.1,36.2,10,0,1
29.4,83.7,234.1,0.423,1493.0,20.3,13,0,1
22.7,44.1,172.2,0.43,317.4,1.0,1,0,0
24.7,34.5,130.1,0.397,2305.3,22.1,13,0,0
8.5,20.3,198.7,0.486,622.7,32.5,25,2,1
25.5,71.7,220.0,0.413,1980.9,56.6,8,0,1
26.8,62.6,153.4,0.568,2458.2,45.4,11,0,1
35.3,92.3,206.3,0.525,349.6,3.2,2,0,0
27.1,84.6,190.1,0.503,2586.8,50.5,2,0,1
0.1,1.8,22.8,0.319,205.9,3.2,0,0,0
9.4,31.9,122.6,0.409,307.3,12.2,2,0,0
0.0,0.1,0.4,0.121,137.1,11.3,0,0,0
34.3,76.4,188.9,0.51,178.7,6.2,1,0,0
15.0,24.7,96.0,0.463,2243.5,21.4,12,0,1
26.8,55.9,120.7,0.411,3178.5,35.3,1,2,1
20.1,36.2,165.3,0.402,2282.9,41.7,17,0,0
22.1,56.0,113.7,0.546,97.3,4.1,1,0,0
12.4,34.9,110.6,0.509,62.2,6.9,0,0,0
1.1,3.7,15.9,0.279,281.6,7.1,0,0,0
21.9,55.1,134.6,0.542,168.9,7.2,1,0,0
20.5,43.2,149.5,0.541,1609.3,32.6,9,0,0
3.7,9.1,28.4,0.279,279.3,0.7,0,0,0
15.9,33.6,94.0,0.45,74.6,6.2,2,0,0
13.2,20.1,69.2,0.4,2441.7,53.2,9,0,1
12.3,30.3,137.7,0.532,1430.5,48.1,14,0,1
41.4,103.5,195.9,0.452,77.3,10.7,0,0,0
4.6,13.3,66.6,0.32,1488.1,20.6,4,0,0
1.7,4.2,21.9,0.222,75.4,7.0,0,0,0
3.4,9.6,24.7,0.322,1135.5,21.2,3,0,0
7.4,28.0,68.4,0.278,1519.1,38.6,4,0,0
0.3,1.3,13.2,0.199,255.8,1.4,0,0,0
20.7,68.1,237.4,0.454,1076.2,22.0,22,0,1
5.0,17.6,56.4,0.188,1884.9,21.0,3,0,0
40.2,68.1,177.9,0.497,2347.5,20.9,17,0,1
24.1,31.1,178.9,0.548,2989.1,21.8,16,0,0
35.4,66.8,178.5,0.461,244.9,8.7,0,0,0
17.7,43.2,153.0,0.44,117.6,2.2,0,0,0
15.3,45.4,122.9,0.39,3003.5,36.8,12,2,1
13.7,47.9,108.9,0.482,107.3,5.0,1,0,0
16.3,49.9,120.5,0.501,462.7,20.9,25,0,1
13.2,25.0,207.3,0.569,2235.5,18.4,20,0,1
13.9,47.2,164.0,0.512,356.3,32.2,21,2,1
16.4,26.7,78.3,0.457,2915.7,31.6,2,2,1
20.7,36.2,172.1,0.416,2352.7,30.4,11,0,1
10.4,28.1,71.5,0.577,3153.5,49.2,15,0,1
45.9,93.6,193.8,0.572,2878.8,22.7,5,1,1
25.7,43.5,126.1,0.519,1645.6,51.9,4,0,1
12.6,27.1,74.9,0.23,2060.4,40.3,1,0,0
23.5,68.8,201.8,0.425,58.6,5.2,0,0,0
25.0,47.5,110.6,0.572,1494.9,48.9,10,0,1
12.0,27.6,104.6,0.55,151.1,3.4,0,0,0
11.7,37.7,226.3,0.532,839.8,56.7,13,0,1
1.4,4.3,14.1,0.191,85.3,5.5,0,0,0
24.7,38.9,134.2,0.498,2454.6,25.9,24,2,1
16.1,22.4,114.7,0.442,2693.2,29.7,4,0,1
10.7,16.9,66.5,0.541,2471.2,26.9,3,0,1
1.8,4.4,17.5,0.313,188.8,5.4,0,0,0
38.6,67.3,126.1,0.467,197.5,1.9,0,0,0
0.0,0.4,1.6,0.125,229.3,4.8,0,0,0
13.9,68.2,138.7,0.461,1317.0,52.5,8,0,1
9.5,34.8,138.3,0.422,286.1,3.0,0,0,0
15.1,29.4,126.0,0.487,551.1,47.3,21,0,1
15.3,24.2,158.0,0.393,543.5,24.1,17,0,1
3.7,8.7,48.1,0.28,759.4,32.4,4,0,0
10.3,28.7,183.3,0.561,1352.6,31.7,2,0,1
8.8,29.4,74.9,0.291,939.8,26.6,1,0,0
14.8,42.7,96.5,0.463,245.6,8.8,1,0,0
22.3,46.1,210.8,0.403,1593.0,37.3,17,1,1
21.1,48.7,105.6,0.481,503.9,54.0,23,2,1
49.9,90.2,193.7,0.453,343.5,3.7,0,0,0
40.8,73.9,219.4,0.49,2907.0,47.7,16,0,1
7.9,24.9,68.3,0.351,871.5,27.4,3,0,0
11.4,22.8,137.5,0.529,1580.6,54.3,7,0,0
20.5,36.3,133.2,0.525,48.4,3.6,1,0,0
0.4,1.1,4.7,0.237,222.0,4.9,0,0,0
0.8,6.5,26.4,0.212,1736.8,27.2,4,0,0
4.9,15.0,41.3,0.217,1823.5,23.7,4,0,0
22.5,49.9,128.6,0.443,1076.4,56.1,22,1,1
2.0,5.9,28.1,0.265,612.6,30.5,2,0,0
2.4,8.1,29.4,0.158,106.2,5.3,0,0,0
25.2,81.1,200.3,0.534,2949.9,40.6,22,1,1
20.0,56.1,178.4,0.445,234.9,4.4,2,0,0
29.7,39.0,193.3,0.55,1702.9,45.9,6,0,1
24.9,49.9,181.1,0.56,1636.7,27.9,3,0,1
0.3,1.4,4.1,0.156,90.7,6.9,0,0,0
18.4,47.6,136.7,0.54,2126.1,35.3,23,0,1
13.1,45.9,124.4,0.501,2654.3,52.8,21,0,1
27.4,42.6,207.1,0.399,2003.1,50.9,1,0,1
1.1,3.7,10.9,0.299,55.8,7.3,0,0,0
13.3,21.1,187.2,0.514,525.2,25.7,25,0,1
7.0,15.1,55.7,0.25,1968.8,41.2,0,0,0
27.8,88.5,203.2,0.57,1956.3,40.5,7,0,1
23.2,71.2,216.2,0.468,2244.8,31.1,17,0,1
12.0,22.8,72.9,0.448,1024.6,22.8,9,0,1
14.3,35.7,194.1,0.486,2552.4,44.8,9,0,1
30.7,50.9,112.7,0.576,932.0,33.6,18,0,1
55.8,100.4,204.4,0.555,125.1,11.3,0,0,0
41.2,86.1,179.3,0.433,232.8,1.8,0,0,0
12.6,22.3,76.3,0.462,1896.4,34.6,7,0,1
3.8,8.3,22.0,0.234,265.5,10.5,0,0,0
0.1,1.7,7.2,0.211,175.6,8.1,0,0,0
2.0,10.7,31.7,0.36,1328.8,25.7,1,0,0
13.0,21.2,70.5,0.4,500.6,20.7,22,0,1
6.2,14.8,43.2,0.289,924.1,41.4,2,0,0
0.4,2.8,12.9,0.148,183.6,7.0,0,0,0
13.7,31.1,91.6,0.55,2709.1,19.4,11,0,1
17.7,45.6,105.1,0.443,182.5,11.9,0,0,0
3.0,8.3,23.2,0.206,843.5,33.4,2,0,0
4.7,12.4,34.1,0.327,2021.6,37.1,2,0,0
0.2,3.8,25.3,0.239,72.9,8.0,0,0,0
11.3,53.8,194.1,0.384,1094.2,22.2,11,0,1
1.6,11.4,62.5,0.313,2259.7,31.7,2,0,0
17.0,69.4,222.9,0.537,1023.2,25.2,17,1,1
16.2,31.6,107.5,0.47,2054.1,41.3,18,0,1
0.9,6.1,26.9,0.271,289.8,2.3,0,0,0
2.6,9.3,35.4,0.238,1067.1,33.8,3,0,0
28.2,79.0,181.4,0.496,3004.7,21.7,10,0,1
56.9,104.5,207.3,0.518,71.5,1.8,1,0,0
16.3,33.4,91.1,0.419,1372.0,28.8,11,0,1
0.9,5.2,32.5,0.248,2351.1,37.5,1,0,0
22.7,53.4,92.6,0.394,2833.7,56.7,3,0,1
31.2,69.5,197.4,0.466,1970.6,20.4,24,0,1
0.2,0.7,2.5,0.162,175.7,9.1,0,0,0
4.2,17.9,71.5,0.266,1963.9,34.3,2,0,0
16.4,27.8,95.8,0.407,1354.1,31.5,21,0,1
1.7,16.2,56.3,0.251,883.4,35.4,0,0,0
13.7,39.5,87.9,0.451,1386.3,48.9,17,0,1
0.1,0.3,1.4,0.247,142.1,3.5,0,0,0
14.5,20.7,98.3,0.516,800.2,35.7,12,2,1
4.2,8.9,72.6,0.23,1916.2,35.3,2,0,0
19.7,33.1,109.6,0.497,100.8,1.6,1,0,0
12.0,19.5,58.5,0.475,2853.0,55.2,20,0,1
22.4,66.7,193.9,0.445,58.6,8.1,0,0,0
14.9,50.0,145.6,0.514,319.4,12.7,2,0,0
21.4,64.9,176.8,0.549,2653.7,38.9,1,0,0
0.5,4.1,27.5,0.358,1017.8,41.5,1,0,0
0.9,8.5,34.0,0.189,1542.8,27.4,3,0,0
33.9,70.9,146.6,0.398,916.8,56.7,18,1,0
31.4,61.9,189.8,0.48,92.0,6.9,1,0,0
0.4,2.0,6.1,0.269,176.4,7.8,0,0,0
0.6,1.5,17.0,0.165,290.3,8.3,0,0,0
9.2,17.6,52.4,0.529,950.3,45.9,22,0,1
22.8,82.7,198.7,0.537,309.8,6.7,0,0,0
23.8,30.2,206.8,0.496,1117.7,42.7,4,0,1
15.1,49.4,102.4,0.571,703.2,52.7,18,0,1
0.1,1.9,15.4,0.231,237.8,6.3,0,0,0
26.7,91.1,239.3,0.413,1791.5,37.4,15,0,1
17.3,44.9,85.1,0.489,1707.1,29.6,22,0,1
17.6,28.4,104.5,0.573,1417.2,53.7,15,1,1
12.4,24.1,55.9,0.398,2973.8,33.1,4,2,1
1.7,4.6,32.7,0.214,1306.4,21.1,4,0,0
1.8,7.0,23.6,0.263,149.1,6.0,0,0,0
5.2,12.5,61.8,0.342,930.6,23.2,3,0,0
16.9,36.9,151.9,0.509,1339.9,53.7,24,0,1
32.7,51.4,135.8,0.421,671.2,33.5,4,0,1
18.4,40.8,137.2,0.396,3176.3,44.0,2,0,1
4.1,8.7,56.2,0.289,2312.4,32.1,1,0,0
2.3,7.3,27.9,0.137,177.6,1.0,0,0,0
1.7,8.7,24.5,0.185,1874.8,21.1,4,0,0
1.6,7.0,37.6,0.314,2245.9,22.4,4,0,0
1.1,3.5,22.3,0.26,1079.9,25.9,3,0,0
32.6,53.4,146.4,0.558,2611.9,22.8,10,1,1
18.1,39.4,140.7,0.562,605.0,41.0,18,0,1
45.6,61.7,130.5,0.453,2389.7,50.9,1,0,1
0.0,0.1,4.5,0.276,109.1,10.8,0,0,0
12.3,20.4,66.7,0.566,1491.8,44.2,10,0,1
36.0,64.5,135.9,0.381,2168.5,55.7,11,0,1
0.0,2.6,13.9,0.239,50.3,5.6,0,0,0
10.4,23.7,82.8,0.387,2114.7,27.8,10,0,1
22.8,47.2,126.4,0.555,97.5,1.9,2,0,0
0.8,4.5,24.8,0.301,74.0,6.7,0,0,0
22.6,62.6,142.4,0.545,329.5,2.0,2,0,0
38.6,72.4,207.4,0.534,341.6,2.4,1,0,0
0.6,2.7,13.2,0.122,93.1,9.8,0,0,0
55.6,107.1,196.8,0.535,310.3,12.8,0,0,0
12.1,32.4,112.7,0.405,106.8,11.9,2,0,0
0.1,0.5,18.7,0.163,257.4,7.2,0,0,0
35.0,69.2,169.6,0.534,201.4,4.3,2,0,0
18.7,74.4,145.6,0.54,102.7,3.0,2,0,0
1.8,9.9,37.9,0.256,1400.4,29.4,1,0,0
16.1,28.3,135.5,0.485,1087.2,37.3,24,2,1
2.5,7.8,28.9,0.157,72.4,10.4,0,0,0
61.4,104.2,194.9,0.516,303.4,9.4,2,0,0
0.6,1.6,25.8,0.226,79.8,9.5,0,0,0
19.6,65.2,209.6,0.468,2383.6,27.4,11,0,1
1.6,8.4,71.0,0.251,1029.7,38.2,2,0,0
23.8,39.9,128.6,0.415,2284.4,40.2,2,2,1
0.7,3.9,22.1,0.153,252.3,7.3,0,0,0
0.1,0.2,28.2,0.216,146.4,8.0,0,0,0
9.4,30.7,56.0,0.441,919.0,36.8,13,0,1
0.9,2.4,14.5,0.291,210.4,2.7,0,0,0
0.5,1.1,16.0,0.134,248.6,6.0,0,0,0
2.4,8.6,35.3,0.248,1634.6,33.1,2,0,0
17.2,24.2,111.6,0.46,538.6,54.5,19,1,1
9.7,28.2,117.4,0.411,703.0,37.5,5,0,1
18.8,61.0,129.6,0.424,1592.1,19.2,11,0,1
0.0,0.1,7.4,0.247,58.3,7.5,0,0,0
16.1,53.3,122.6,0.473,2872.8,21.7,23,0,1
4.5,17.6,53.3,0.33,1398.1,23.0,3,0,0
12.2,24.7,181.7,0.502,1580.7,22.1,2,0,1
0.8,2.7,12.0,0.305,271.2,1.5,0,0,0
8.0,16.5,58.0,0.572,1107.6,37.4,25,0,1
21.8,30.1,65.1,0.51,874.3,33.5,16,0,1
22.7,61.2,173.9,0.505,240.9,10.9,0,0,0
16.0,30.7,150.8,0.506,781.4,34.5,22,0,1
31.3,80.8,189.5,0.54,2762.0,21.5,15,0,1
40.8,77.5,215.0,0.513,1765.4,41.2,18,0,1
10.9,44.3,165.1,0.435,927.6,28.6,21,0,1
17.3,25.7,74.8,0.501,1029.0,29.0,19,0,1
10.5,27.2,203.8,0.478,1062.4,23.7,20,0,1
8.6,20.3,53.0,0.237,1011.5,23.2,2,0,0
10.1,20.9,160.8,0.554,1822.9,37.1,6,2,1
18.8,40.7,141.5,0.511,3063.7,44.1,7,0,1
24.0,36.1,147.0,0.525,2684.0,50.6,8,0,1
49.2,90.9,202.4,0.522,1128.1,44.5,11,0,1
14.3,38.1,120.7,0.571,2113.1,24.4,18,0,1
37.2,97.2,178.5,0.499,45.4,12.6,2,0,0
24.7,79.4,194.0,0.511,754.6,27.7,16,0,1
27.3,71.6,215.9,0.525,1723.5,44.5,21,0,1
0.0,0.0,2.0,0.258,259.7,3.6,0,0,0
20.6,63.1,237.2,0.479,1593.1,56.1,6,0,1
23.7,57.8,168.0,0.519,259.5,4.1,1,0,0
22.5,61.1,215.5,0.488,2033.9,36.3,24,0,1
21.2,75.6,172.7,0.511,1197.8,19.4,4,0,1
12.8,26.7,71.3,0.334,1096.9,21.7,4,0,0
2.2,7.4,28.6,0.17,274.3,11.3,0,0,0
0.1,0.3,4.8,0.161,124.9,11.9,0,0,0
22.0,61.0,174.8,0.382,1287.3,36.6,11,1,1
2.3,10.1,72.6,0.272,1365.6,25.9,4,0,0
27.8,56.8,205.7,0.513,130.3,7.8,2,0,0
1.9,11.0,30.6,0.319,1859.0,35.6,3,0,0
21.1,45.5,137.1,0.492,71.9,7.4,0,0,0
14.3,42.4,81.3,0.396,2069.1,51.9,1,0,1
33.4,56.6,216.7,0.549,615.5,56.9,21,0,1
24.5,45.5,145.5,0.467,1766.3,51.9,3,0,1
36.7,59.1,178.8,0.441,1198.1,18.8,14,0,1
22.6,48.5,144.6,0.5,57.6,3.1,0,0,0
8.0,22.9,51.2,0.192,761.2,20.6,2,0,0
18.9,59.0,179.1,0.459,1884.1,36.4,5,0,1
1.2,3.5,17.4,0.28,149.1,9.9,0,0,0
0.0,1.2,7.8,0.217,62.3,7.3,0,0,0
18.1,51.5,205.9,0.493,290.6,8.4,0,0,0
21.6,68.3,169.2,0.466,102.5,4.9,2,0,0
24.3,64.1,125.0,0.448,73.0,4.1,2,0,0
5.8,13.5,36.4,0.191,2094.8,35.8,3,0,0
17.1,31.2,77.7,0.48,3187.4,52.0,17,0,1
5.3,21.7,64.0,0.259,1842.2,25.4,2,0,0
16.3,39.9,97.0,0.449,1353.0,43.0,8,2,1
10.0,21.8,65.4,0.47,946.7,48.9,19,0,1
5.0,16.1,71.2,0.525,1266.7,19.5,4,0,0
34.5,50.5,201.7,0.497,2808.8,56.8,2,0,1
30.2,61.1,147.7,0.58,787.0,51.0,11,0,1
0.1,0.2,10.6,0.248,94.3,3.8,0,0,0
24.8,38.6,222.3,0.502,1437.2,30.9,15,0,1
10.0,17.2,84.2,0.386,3131.4,57.7,16,2,1
0.1,0.2,4.4,0.313,232.7,6.7,0,0,0
39.5,91.5,196.4,0.481,123.2,6.0,1,0,0
15.7,44.7,84.7,0.516,2561.3,25.9,24,0,1
9.2,26.5,104.4,0.452,88.2,3.5,2,0,0
13.5,53.9,158.9,0.415,265.1,8.2,1,0,0
18.7,34.9,108.4,0.566,949.3,44.9,11,0,1
0.1,1.3,8.4,0.27,232.5,9.2,0,0,0
14.2,23.8,234.8,0.432,2698.6,40.2,8,1,1
0.5,3.6,11.2,0.303,108.8,6.9,0,0,0
51.7,90.5,170.6,0.529,47.1,13.6,2,0,0
2.9,7.5,50.6,0.283,812.1,41.5,2,0,0
21.1,62.9,166.8,0.553,323.3,12.2,0,0,0
13.7,37.9,97.8,0.446,2015.3,33.6,24,0,1
1.1,11.4,50.7,0.242,1935.6,36.0,0,0,0
3.3,8.3,29.5,0.228,1775.1,41.5,0,0,0
19.9,41.5,117.5,0.48,157.8,9.0,0,0,0
18.9,44.2,164.2,0.534,51.2,4.6,2,0,0
3.6,7.7,38.1,0.221,629.3,35.4,1,0,0
18.6,44.1,188.4,0.41,2722.5,29.5,11,0,1
19.3,38.6,165.7,0.439,2643.7,23.5,20,0,1
1.2,6.6,22.7,0.271,199.9,9.9,0,0,0
24.5,48.6,93.4,0.55,2614.6,32.5,1,0,1
23.3,57.6,141.7,0.512,2449.2,38.2,17,0,1
19.3,26.1,142.9,0.488,2893.8,50.6,15,0,1
20.1,44.8,133.8,0.552,108.5,1.8,1,0,0
17.8,23.3,62.5,0.508,1885.0,25.3,25,0,1
12.8,26.7,179.1,0.441,2596.1,31.3,9,0,1
10.1,33.8,163.9,0.475,2919.1,44.9,14,0,1
17.6,45.5,132.5,0.388,1474.5,47.8,2,0,1
21.8,30.3,235.4,0.533,2040.3,31.4,4,0,1
6.4,20.1,144.6,0.41,1290.0,33.7,1,0,1
8.6,20.4,110.1,0.528,1593.0,51.6,5,0,1
10.5,33.9,171.2,0.535,1030.5,46.8,22,2,1
2.2,6.7,44.9,0.18,2266.7,38.3,0,0,0
0.5,2.9,24.5,0.182,229.6,1.1,0,0,0
1.3,3.1,8.6,0.189,93.1,3.4,0,0,0
1.5,6.7,50.2,0.328,2184.8,26.1,3,0,0
6.2,21.7,72.0,0.309,680.5,20.2,2,0,0
14.8,59.2,177.7,0.459,2330.9,57.1,24,1,1
10.0,33.3,189.5,0.495,2774.7,48.8,19,0,1
22.2,57.3,99.9,0.525,2713.3,30.6,10,0,1
1.2,5.9,38.5,0.218,1300.6,25.9,0,0,0
42.0,90.2,174.0,0.542,166.3,9.0,1,0,0
8.1,14.5,54.5,0.458,1553.7,23.1,23,0,1
2.0,4.1,13.7,0.231,295.5,5.7,0,0,0
23.0,47.0,141.4,0.465,2086.8,35.3,5,0,1
13.2,29.9,85.0,0.481,332.5,9.9,1,0,0
29.4,54.9,127.1,0.532,775.5,33.9,8,0,1
1.3,9.5,36.1,0.209,708.2,24.6,0,0,0
18.2,27.2,208.0,0.491,2021.4,40.5,11,0,1
1.0,2.3,6.9,0.122,264.5,10.4,0,0,0
22.4,43.3,174.3,0.442,2302.1,23.3,22,0,1
3.8,8.4,52.1,0.248,2373.5,40.0,4,0,0
18.9,71.3,214.2,0.522,1163.5,28.0,4,0,1
0.9,1.8,25.8,0.201,144.3,9.9,0,0,0
19.3,62.9,128.9,0.437,211.2,3.4,2,0,0
19.8,54.1,152.5,0.432,563.6,47.7,5,0,1
19.0,43.3,155.7,0.528,1587.1,39.1,7,0,0
9.3,36.3,112.2,0.48,145.5,5.2,0,0,0
38.1,65.8,128.6,0.429,1835.1,45.4,6,0,1
15.9,21.5,196.3,0.475,3036.8,29.9,13,1,1
31.5,47.3,139.4,0.434,3169.7,44.3,15,0,1
11.5,19.8,94.4,0.424,530.2,51.0,23,0,1
2.5,5.6,29.3,0.215,1982.5,24.7,3,0,0
12.8,34.2,185.8,0.4,1870.3,55.8,2,0,1
22.4,44.1,190.7,0.434,572.0,32.9,17,0,0
3.5,7.7,28.2,0.26,127.2,1.8,0,0,0
0.5,1.3,21.1,0.182,264.0,1.3,0,0,0
3.0,14.8,37.7,0.309,1714.5,34.7,1,0,0
0.1,0.5,25.6,0.139,162.1,4.0,0,0,0
7.3,13.8,59.5,0.552,1143.8,54.6,8,0,1
13.4,58.9,137.9,0.434,3160.6,22.3,20,0,1
0.0,0.1,7.7,0.232,202.7,3.1,0,0,0
1.2,2.5,9.6,0.144,56.6,4.0,0,0,0
11.7,49.2,107.5,0.561,3094.0,36.7,24,0,0
2.4,9.0,29.5,0.215,913.0,21.2,4,0,0
25.3,37.0,100.1,0.408,2544.2,29.8,22,0,1
24.3,41.6,124.4,0.549,159.1,11.8,2,0,0
19.3,40.6,116.2,0.458,303.2,13.4,1,0,0
22.2,53.2,178.3,0.461,589.1,43.4,7,0,1
14.7,43.7,155.1,0.525,1180.7,27.9,20,0,1
0.2,0.6,3.0,0.314,137.3,2.6,0,0,0
9.7,25.2,63.7,0.25,1908.9,27.6,4,0,0
11.7,25.9,91.2,0.422,891.6,47.7,24,2,1
35.1,64.5,236.3,0.461,446.9,27.6,16,0,1
29.9,62.0,145.2,0.472,313.5,10.8,2,0,0
15.4,27.7,206.6,0.549,1416.6,43.9,20,0,1
21.9,68.4,119.3,0.516,2250.8,32.1,18,1,1
2.2,10.4,70.4,0.197,1120.7,23.4,3,0,0
13.1,54.9,108.1,0.428,616.9,41.0,3,0,1
29.1,64.6,159.5,0.495,573.7,20.2,25,0,1
19.4,28.1,132.5,0.533,1901.8,23.9,22,0,1
37.3,60.1,197.0,0.528,1924.6,20.1,25,0,1
14.6,21.9,234.8,0.507,2566.1,25.5,21,1,1
12.6,26.3,92.0,0.531,1861.9,57.9,25,2,0
23.1,32.1,88.8,0.386,423.6,19.1,16,0,1
19.4,35.8,69.1,0.422,1546.7,53.6,21,1,1
6.5,14.6,40.6,0.208,768.2,32.0,2,0,0
47.0,80.2,185.8,0.445,105.0,8.8,1,0,0
10.8,32.3,119.5,0.421,3146.6,27.5,4,0,1
15.3,49.8,167.5,0.561,2689.1,21.9,20,0,1
0.2,4.3,13.9,0.303,210.5,8.4,0,0,0
20.4,40.2,143.0,0.507,2858.4,21.7,17,0,1
32.3,90.7,168.4,0.526,314.6,3.3,1,0,0
20.1,28.5,228.1,0.533,2868.7,18.6,7,0,1
1.5,4.1,14.8,0.253,200.0,10.7,0,0,0
0.8,3.1,30.6,0.332,984.5,41.3,0,0,0
4.4,22.9,74.7,0.19,1202.3,28.2,1,0,0
