source_key,source_row,slide_no,state,latitude,longitude,raw_text
1300:AP/WSG/83I09/2021/107,1300,AP/WSG/83I09/2021/107,Arunachal Pradesh,27.760194,94.712278,1300 AP/WSG/83I09/2021/107 Arunachal Pradesh West Siang Garu-Siji road section slide 6 Garu-Siji road section 27.760194 94.712278 Rock Slide NA
1301:AP/LS/83E09/2021/02,1301,AP/LS/83E09/2021/02,Arunachal Pradesh,27.760889,93.990806,1301 AP/LS/83E09/2021/02 Arunachal Pradesh Lower Subansiri Tamen slide 3 Near Tamen 27.760889 93.990806 Debris Slide NA
1302:AP/LS/83E09/2021/01,1302,AP/LS/83E09/2021/01,Arunachal Pradesh,27.760917,93.995583,1302 AP/LS/83E09/2021/01 Arunachal Pradesh Lower Subansiri Tamen slide 1 Near Tamen 27.760917 93.995583 Rock Slide NA
1303:AP/WSG/83I09/2021/106,1303,AP/WSG/83I09/2021/106,Arunachal Pradesh,27.762,94.712278,1303 AP/WSG/83I09/2021/106 Arunachal Pradesh West Siang Garu-Siji road section slide 5 Garu-Siji road section 27.762 94.712278 Debris Slide NA
1304:AP/KD/83E09/2021/41,1304,AP/KD/83E09/2021/41,Arunachal Pradesh,27.763444,93.608278,1304 AP/KD/83E09/2021/41 Arunachal Pradesh Kra Daadi Near Dabo slide 1 Near Dabo 27.763444 93.608278 Debris Slide NA
1305:AP/LS/83E09/2021/03,1305,AP/LS/83E09/2021/03,Arunachal Pradesh,27.763722,93.992333,1305 AP/LS/83E09/2021/03 Arunachal Pradesh Lower Subansiri Tamen slide 4 Near Tamen 27.763722 93.992333 Debris Slide NA
1306:AP/KD/83E09/2021/40,1306,AP/KD/83E09/2021/40,Arunachal Pradesh,27.772194,93.59325,1306 AP/KD/83E09/2021/40 Arunachal Pradesh Kra Daadi Upper Mer slide 3 W of Upper Mer 27.772194 93.59325 Debris Slide NA
1307:AP/LS/83E09/2021/04,1307,AP/LS/83E09/2021/04,Arunachal Pradesh,27.773556,93.969778,1307 AP/LS/83E09/2021/04 Arunachal Pradesh Lower Subansiri Tamen slide 5 Near Tamen 27.773556 93.969778 Debris Slide NA
1308:AP/KD/83E09/2021/39,1308,AP/KD/83E09/2021/39,Arunachal Pradesh,27.773847,93.595528,1308 AP/KD/83E09/2021/39 Arunachal Pradesh Kra Daadi Upper Mer slide 4 Upper Mer 27.773847 93.595528 Debris Slide NA
1309:AP/WSG/83I09/2021/105,1309,AP/WSG/83I09/2021/105,Arunachal Pradesh,27.773972,94.7135,1309 AP/WSG/83I09/2021/105 Arunachal Pradesh West Siang Garu-Siji road section slide 4 Garu-Siji road section 27.773972 94.7135 Rock Slide NA
1310:AP/WSG/83I09/2021/104,1310,AP/WSG/83I09/2021/104,Arunachal Pradesh,27.777278,94.715583,1310 AP/WSG/83I09/2021/104 Arunachal Pradesh West Siang Garu-Siji road section slide 3 Garu-Siji road section 27.777278 94.715583 Debris Slide NA
1311:AP/KD/83E09/2021/44,1311,AP/KD/83E09/2021/44,Arunachal Pradesh,27.78,93.456231,1311 AP/KD/83E09/2021/44 Arunachal Pradesh Kra Daadi Near Pitak slide 1 Near Pitak 27.78 93.456231 Debris Slide NA
1312:AP/KD/83E09/2021/43,1312,AP/KD/83E09/2021/43,Arunachal Pradesh,27.781792,93.477942,1312 AP/KD/83E09/2021/43 Arunachal Pradesh Kra Daadi Near Pitak slide 2 Near Pitak 27.781792 93.477942 Debris Slide NA
1313:AP/KK/83E09/2021/36,1313,AP/KK/83E09/2021/36,Arunachal Pradesh,27.782139,93.546139,1313 AP/KK/83E09/2021/36 Arunachal Pradesh Kurung Kumey Lower Gida slide Lower Gida 27.782139 93.546139 Debris Slide NA
1314:AP/KD/83E09/2021/38,1314,AP/KD/83E09/2021/38,Arunachal Pradesh,27.783667,93.600806,1314 AP/KD/83E09/2021/38 Arunachal Pradesh Kra Daadi Upper Mer slide 1 N of Upper Mer 27.783667 93.600806 Debris Slide NA
1315:AP/WSG/83I09/2021/103,1315,AP/WSG/83I09/2021/103,Arunachal Pradesh,27.786833,94.720111,1315 AP/WSG/83I09/2021/103 Arunachal Pradesh West Siang Garu-Siji road section slide 2 Garu-Siji road section 27.786833 94.720111 Rock Slide NA
1316:AP/WSG/83I09/2021/101,1316,AP/WSG/83I09/2021/101,Arunachal Pradesh,27.788194,94.724194,1316 AP/WSG/83I09/2021/101 Arunachal Pradesh West Siang Siji Camp slide NE of Siji Camp 27.788194 94.724194 Rock Slide NA
1317:AP/KK/83E09/2021/34,1317,AP/KK/83E09/2021/34,Arunachal Pradesh,27.788389,93.526528,1317 AP/KK/83E09/2021/34 Arunachal Pradesh Kurung Kumey Powak Korar slide Powak Korar 27.788389 93.526528 Debris Slide NA
1318:AP/KK/83E09/2021/35,1318,AP/KK/83E09/2021/35,Arunachal Pradesh,27.788639,93.539667,1318 AP/KK/83E09/2021/35 Arunachal Pradesh Kurung Kumey Sangme slide Sangme 27.788639 93.539667 Debris Slide NA
1319:AR/LS/83I13/2022/102,1319,AR/LS/83I13/2022/102,Arunachal Pradesh,27.790489,94.958147,1319 AR/LS/83I13/2022/102 Arunachal Pradesh Lower Siang Old Deka village Slide 1 Old Deka road 27.790489 94.958147 Debris Slide NA
1320:AR/LS/83I13/2022/103,1320,AR/LS/83I13/2022/103,Arunachal Pradesh,27.793761,94.959097,1320 AR/LS/83I13/2022/103 Arunachal Pradesh Upper Siang Old Deka village Slide 2 Old Deka road 27.793761 94.959097 Debris Slide NA
1321:AP/WSG/83I09/2021/100,1321,AP/WSG/83I09/2021/100,Arunachal Pradesh,27.793917,94.728806,1321 AP/WSG/83I09/2021/100 Arunachal Pradesh West Siang Garu-Siji road section slide 1 Garu-Siji road section 27.793917 94.728806 Rock Slide NA
1322:AP/WSG/83I09/2021/99,1322,AP/WSG/83I09/2021/99,Arunachal Pradesh,27.794333,94.73075,1322 AP/WSG/83I09/2021/99 Arunachal Pradesh West Siang Garo- Basar road slide 7 Garo-Basar road section 27.794333 94.73075 Rock Slide NA
1323:AP/KD/83E09/2021/37,1323,AP/KD/83E09/2021/37,Arunachal Pradesh,27.794583,93.597306,1323 AP/KD/83E09/2021/37 Arunachal Pradesh Kra Daadi Upper Mer slide 2 N of Upper Mer 27.794583 93.597306 Debris Slide NA
1324:AP/WSG/83I09/2021/98,1324,AP/WSG/83I09/2021/98,Arunachal Pradesh,27.797389,94.735333,1324 AP/WSG/83I09/2021/98 Arunachal Pradesh West Siang Garo- Basar road slide 6 Garo-Basar road section 27.797389 94.735333 Rock Slide NA
1325:AP/US/83E09/2021/06,1325,AP/US/83E09/2021/06,Arunachal Pradesh,27.797806,93.96175,1325 AP/US/83E09/2021/06 Arunachal Pradesh Upper Subansiri Belo village slide Belo village 27.797806 93.96175 Debris Slide NA
1326:AP/KK/83E09/2021/33,1326,AP/KK/83E09/2021/33,Arunachal Pradesh,27.801194,93.541944,1326 AP/KK/83E09/2021/33 Arunachal Pradesh Kurung Kumey Tachek slide Tachek 27.801194 93.541944 Debris Slide NA
1327:AP/KK/83E09/2021/32,1327,AP/KK/83E09/2021/32,Arunachal Pradesh,27.801194,93.541667,1327 AP/KK/83E09/2021/32 Arunachal Pradesh Kurung Kumey Byasi village slide 1 Byasi village 27.801194 93.541667 Debris Slide NA
1328:AP/KK/83E09/2021/31,1328,AP/KK/83E09/2021/31,Arunachal Pradesh,27.803972,93.543083,1328 AP/KK/83E09/2021/31 Arunachal Pradesh Kurung Kumey Byasi village slide 2 Byasi village 27.803972 93.543083 Debris Slide NA
1329:AP/WSG/83I09/2021/97,1329,AP/WSG/83I09/2021/97,Arunachal Pradesh,27.804361,94.715056,1329 AP/WSG/83I09/2021/97 Arunachal Pradesh West Siang Garo- Basar road slide 5 Garo-Basar road section 27.804361 94.715056 Rock Slide NA
1330:AP/WSG/83I09/2021/96,1330,AP/WSG/83I09/2021/96,Arunachal Pradesh,27.804944,94.719861,1330 AP/WSG/83I09/2021/96 Arunachal Pradesh West Siang Ego- Basar road slide 2 Ego-Basar road section 27.804944 94.719861 Rock Slide NA
1331:AP/KM/83I01/2021/3,1331,AP/KM/83I01/2021/3,Arunachal Pradesh,27.813833,94.134333,1331 AP/KM/83I01/2021/3 Arunachal Pradesh Kamle Hardampo slide Hardampo 27.813833 94.134333 Debris Slide NA
1332:AP/KK/83E09/2021/18,1332,AP/KK/83E09/2021/18,Arunachal Pradesh,27.814806,93.521,1332 AP/KK/83E09/2021/18 Arunachal Pradesh Kurung Kumey Rowa village slide Near Rowa village 27.814806 93.521 Rock Slide NA
1333:AP/KM/83I01/2021/4,1333,AP/KM/83I01/2021/4,Arunachal Pradesh,27.81975,94.138722,1333 AP/KM/83I01/2021/4 Arunachal Pradesh Kamle Orokem slide Orokem 27.81975 94.138722 Debris Slide NA
1334:AP/US/83E09/2021/17,1334,AP/US/83E09/2021/17,Arunachal Pradesh,27.81975,93.945556,1334 AP/US/83E09/2021/17 Arunachal Pradesh Upper Subansiri Gangte village slide Gangte village 27.81975 93.945556 Debris Slide NA
1335:AP/WSG/83I09/2021/94,1335,AP/WSG/83I09/2021/94,Arunachal Pradesh,27.821278,94.730278,1335 AP/WSG/83I09/2021/94 Arunachal Pradesh West Siang Garo- Basar road slide 4 Garo-Basar road section 27.821278 94.730278 Debris Slide NA
1336:AP/KM/83I01/2021/1,1336,AP/KM/83I01/2021/1,Arunachal Pradesh,27.821861,94.104806,1336 AP/KM/83I01/2021/1 Arunachal Pradesh Kamle 4km NE of Raga slide NE of Raga 27.821861 94.104806 Debris Slide NA
1337:AP/WSG/83I09/2021/95,1337,AP/WSG/83I09/2021/95,Arunachal Pradesh,27.821889,94.730417,1337 AP/WSG/83I09/2021/95 Arunachal Pradesh West Siang Ego- Basar road slide 1 Ego-Basar road section 27.821889 94.730417 Debris Slide NA
1338:AP/KM/83I01/2021/2,1338,AP/KM/83I01/2021/2,Arunachal Pradesh,27.822556,94.135417,1338 AP/KM/83I01/2021/2 Arunachal Pradesh Kamle Kemlico slide Kemlico 27.822556 94.135417 Debris Slide NA
1339:AP/WSG/83I09/2021/93,1339,AP/WSG/83I09/2021/93,Arunachal Pradesh,27.823139,94.732972,1339 AP/WSG/83I09/2021/93 Arunachal Pradesh West Siang Garo- Basar road slide 3 Garo-Basar road section 27.823139 94.732972 Debris Slide NA
1340:AP/WSG/83I09/2021/92,1340,AP/WSG/83I09/2021/92,Arunachal Pradesh,27.824889,94.739556,1340 AP/WSG/83I09/2021/92 Arunachal Pradesh West Siang Garo- Basar road slide 2 Garo-Basar road section 27.824889 94.739556 Debris Slide NA
1341:AP/WSG/83I09/2021/91,1341,AP/WSG/83I09/2021/91,Arunachal Pradesh,27.825694,94.747,1341 AP/WSG/83I09/2021/91 Arunachal Pradesh West Siang Garo- Basar road slide 1 Garo-Basar road section 27.825694 94.747 Rock Slide NA
1342:AP/US/83E09/2021/11,1342,AP/US/83E09/2021/11,Arunachal Pradesh,27.827472,93.972556,1342 AP/US/83E09/2021/11 Arunachal Pradesh Upper Subansiri Radum village slide 2 Radum village 27.827472 93.972556 Debris Slide NA
1343:AP/US/83E09/2021/10,1343,AP/US/83E09/2021/10,Arunachal Pradesh,27.827806,93.972167,1343 AP/US/83E09/2021/10 Arunachal Pradesh Upper Subansiri Radum village slide 1 Radum village 27.827806 93.972167 Debris Slide NA
1344:AP/LS/83E09/2021/09,1344,AP/LS/83E09/2021/09,Arunachal Pradesh,27.82925,93.911194,1344 AP/LS/83E09/2021/09 Arunachal Pradesh Lower Subansiri Riaga slide 2 Near Riaga 27.82925 93.911194 Debris Slide NA
1345:AP/KM/83I01/2021/5,1345,AP/KM/83I01/2021/5,Arunachal Pradesh,27.8305,94.157444,1345 AP/KM/83I01/2021/5 Arunachal Pradesh Kamle 2km NW of Godak Village slide NW of Godak Village 27.8305 94.157444 Rock Fall NA
1346:AP/LS/83E09/2021/08,1346,AP/LS/83E09/2021/08,Arunachal Pradesh,27.830944,93.917028,1346 AP/LS/83E09/2021/08 Arunachal Pradesh Lower Subansiri Riaga slide 1 Near Riaga 27.830944 93.917028 soil Slide NA
1347:AP/KK/83E09/2021/19,1347,AP/KK/83E09/2021/19,Arunachal Pradesh,27.83275,93.504417,1347 AP/KK/83E09/2021/19 Arunachal Pradesh Kurung Kumey Nibi village slide Nibi village 27.83275 93.504417 Debris Slide NA
1348:AP/US/83E09/2021/12,1348,AP/US/83E09/2021/12,Arunachal Pradesh,27.833306,93.978611,1348 AP/US/83E09/2021/12 Arunachal Pradesh Upper Subansiri Hebang village slide Hebang village 27.833306 93.978611 Debris Slide NA
1349:AR/WS/82I13/2022/092,1349,AR/WS/82I13/2022/092,Arunachal Pradesh,27.834083,94.768972,1349 AR/WS/82I13/2022/092 Arunachal Pradesh West Siang Likabali-Aalo road Slide 1 Silapathar- Rilu road 27.834083 94.768972 Debris Slide NA
1350:AP/LS/83E09/2021/07,1350,AP/LS/83E09/2021/07,Arunachal Pradesh,27.8345,93.933694,1350 AP/LS/83E09/2021/07 Arunachal Pradesh Lower Subansiri Baring village slide Baring village 27.8345 93.933694 Debris Slide NA
1351:AP/US/83E09/2021/13,1351,AP/US/83E09/2021/13,Arunachal Pradesh,27.83875,93.977278,1351 AP/US/83E09/2021/13 Arunachal Pradesh Upper Subansiri Luba village slide 3 Luba village 27.83875 93.977278 Debris Slide NA
1352:AP/US/83E09/2021/14,1352,AP/US/83E09/2021/14,Arunachal Pradesh,27.83975,93.977444,1352 AP/US/83E09/2021/14 Arunachal Pradesh Upper Subansiri Luba village slide 2 Luba village 27.83975 93.977444 Debris Slide NA
1353:AR/WS/83I13/2022/091,1353,AR/WS/83I13/2022/091,Arunachal Pradesh,27.839817,94.778642,1353 AR/WS/83I13/2022/091 Arunachal Pradesh West Siang S of Rilu village Slide Near Rilu village 27.839817 94.778642 Debris Slide NA
1354:AP/US/83E09/2021/15,1354,AP/US/83E09/2021/15,Arunachal Pradesh,27.840167,93.980861,1354 AP/US/83E09/2021/15 Arunachal Pradesh Upper Subansiri Luba village slide 4 Luba village 27.840167 93.980861 Debris Slide NA
1355:AR/WS/82I13/2022/093,1355,AR/WS/82I13/2022/093,Arunachal Pradesh,27.840972,94.771167,1355 AR/WS/82I13/2022/093 Arunachal Pradesh West Siang Likabali-Aalo road Slide 2 Silapathar- Basar road 27.840972 94.771167 Debris Slide NA
1356:AP/US/83E09/2021/16,1356,AP/US/83E09/2021/16,Arunachal Pradesh,27.844444,93.973944,1356 AP/US/83E09/2021/16 Arunachal Pradesh Upper Subansiri Luba village slide 1 Luba village 27.844444 93.973944 Debris Slide NA
1357:AR/WS/83I13/2022/094,1357,AR/WS/83I13/2022/094,Arunachal Pradesh,27.847111,94.783139,1357 AR/WS/83I13/2022/094 Arunachal Pradesh West Siang Likabali-Aalo road Slide 3 Silapathar- Basar road 27.847111 94.783139 Debris Slide NA
1358:AP/KK/83E09/2021/30,1358,AP/KK/83E09/2021/30,Arunachal Pradesh,27.854583,93.484722,1358 AP/KK/83E09/2021/30 Arunachal Pradesh Kurung Kumey New Dillang slide Dillang new 27.854583 93.484722 Debris Slide NA
1359:AR/WS/83I13/2022/096,1359,AR/WS/83I13/2022/096,Arunachal Pradesh,27.858889,94.78875,1359 AR/WS/83I13/2022/096 Arunachal Pradesh West Siang Likabali-Aalo road Slide 5 Likabali-Aalo road 27.858889 94.78875 Debris Slide NA
1360:AR/WS/83I13/2022/097,1360,AR/WS/83I13/2022/097,Arunachal Pradesh,27.858972,94.783917,1360 AR/WS/83I13/2022/097 Arunachal Pradesh West Siang Likabali-Aalo road Slide 6 Likabali-Aalo road 27.858972 94.783917 Debris Slide NA
1361:AR/WS/83I13/2022/095,1361,AR/WS/83I13/2022/095,Arunachal Pradesh,27.859444,94.789222,1361 AR/WS/83I13/2022/095 Arunachal Pradesh West Siang Likabali-Aalo road Slide 4 Likabali-Aalo road 27.859444 94.789222 Rock Slide NA
1362:AP/KK/83E09/2021/20,1362,AP/KK/83E09/2021/20,Arunachal Pradesh,27.863722,93.473389,1362 AP/KK/83E09/2021/20 Arunachal Pradesh Kurung Kumey Relung New camp slide 2 Relung New camp 27.863722 93.473389 Debris Slide NA
1363:AP/KK/83E09/2021/21,1363,AP/KK/83E09/2021/21,Arunachal Pradesh,27.866083,93.467306,1363 AP/KK/83E09/2021/21 Arunachal Pradesh Kurung Kumey Relung New camp slide 1 NW of Relung New camp 27.866083 93.467306 Debris Slide NA
1364:AP/KK/83E09/2021/22,1364,AP/KK/83E09/2021/22,Arunachal Pradesh,27.86775,93.465861,1364 AP/KK/83E09/2021/22 Arunachal Pradesh Kurung Kumey Nainital Kathgodam slide Nainital Kathgodam 27.86775 93.465861 Debris Slide NA
1365:AR/WS/83I13/2022/098,1365,AR/WS/83I13/2022/098,Arunachal Pradesh,27.868667,94.787083,1365 AR/WS/83I13/2022/098 Arunachal Pradesh West Siang Likabali-Aalo road Slide 7 Likabali-Aalo road 27.868667 94.787083 Rock Slide NA
1366:AR/WS/83I13/2022/099,1366,AR/WS/83I13/2022/099,Arunachal Pradesh,27.870361,94.817861,1366 AR/WS/83I13/2022/099 Arunachal Pradesh West Siang S of Daring Slide Daring road 27.870361 94.817861 Debris Slide NA
1367:AP/KK/83E09/2021/23,1367,AP/KK/83E09/2021/23,Arunachal Pradesh,27.872722,93.456306,1367 AP/KK/83E09/2021/23 Arunachal Pradesh Kurung Kumey Kele Village slide 3 Kele Village 27.872722 93.456306 Debris Slide NA
1368:AP/KK/83E09/2021/24,1368,AP/KK/83E09/2021/24,Arunachal Pradesh,27.874667,93.452917,1368 AP/KK/83E09/2021/24 Arunachal Pradesh Kurung Kumey Kele Village slide 2 Kele Village 27.874667 93.452917 Debris Slide NA
1371:AP/KK/83E09/2021/29,1371,AP/KK/83E09/2021/29,Arunachal Pradesh,27.882056,93.444333,1371 AP/KK/83E09/2021/29 Arunachal Pradesh Kurung Kumey Kele village slide 1 NW of Kele village 27.882056 93.444333 Debris Slide NA
1373:AR/WS/83I13/2022/100,1373,AR/WS/83I13/2022/100,Arunachal Pradesh,27.893389,94.842194,1373 AR/WS/83I13/2022/100 Arunachal Pradesh West Siang NE of Daring Slide 1 Daring road 27.893389 94.842194 Soil Slide NA
1374:AR/WS/83I13/2022/101,1374,AR/WS/83I13/2022/101,Arunachal Pradesh,27.897361,94.844111,1374 AR/WS/83I13/2022/101 Arunachal Pradesh West Siang NE of Daring Slide 2 Daring road 27.897361 94.844111 Rock Slide NA
1375:AP/KK/83E09/2021/26,1375,AP/KK/83E09/2021/26,Arunachal Pradesh,27.897722,93.406306,1375 AP/KK/83E09/2021/26 Arunachal Pradesh Kurung Kumey Koloriang slide 4 East of Koloriang 27.897722 93.406306 Debris Slide NA
1376:AP/KK/83E09/2021/25,1376,AP/KK/83E09/2021/25,Arunachal Pradesh,27.898806,93.408444,1376 AP/KK/83E09/2021/25 Arunachal Pradesh Kurung Kumey Koloriang slide 3 East of Koloriang 27.898806 93.408444 Debris Slide NA
1377:AP/KK/83E09/2021/28,1377,AP/KK/83E09/2021/28,Arunachal Pradesh,27.903389,93.370361,1377 AP/KK/83E09/2021/28 Arunachal Pradesh Kurung Kumey Koloriang slide 1 Near Koloriang 27.903389 93.370361 Debris Slide NA
1378:AP/KK/83E09/2021/27,1378,AP/KK/83E09/2021/27,Arunachal Pradesh,27.903417,93.371722,1378 AP/KK/83E09/2021/27 Arunachal Pradesh Kurung Kumey Koloriang slide 2 Near Koloriang 27.903417 93.371722 Debris Slide NA
1386:AP/LEP/83I09/2021/88,1386,AP/LEP/83I09/2021/88,Arunachal Pradesh,27.909278,94.736111,1386 AP/LEP/83I09/2021/88 Arunachal Pradesh Lepa rada Ego-Yamin Basar road slide 1 Ego-Yamin Basar road section 27.909278 94.736111 Debris Slide NA
1387:AP/LEP/83I09/2021/90,1387,AP/LEP/83I09/2021/90,Arunachal Pradesh,27.910417,94.739528,1387 AP/LEP/83I09/2021/90 Arunachal Pradesh Lepa rada Ego-Yamin Basar road slide 3 Ego-Yamin Basar road section 27.910417 94.739528 Debris Slide NA
1388:AR/ANJ/92A05/2014/18,1388,AR/ANJ/92A05/2014/18,Arunachal Pradesh,27.91164,96.34269,1388 AR/ANJ/92A05/2014/18 Arunachal Pradesh Lohit Tohangam-Hayuliang Road 27.91164 96.34269 Rock cum Debris Slide May 2014
1389:AP/LEP/83I09/2021/79,1389,AP/LEP/83I09/2021/79,Arunachal Pradesh,27.912806,94.726972,1389 AP/LEP/83I09/2021/79 Arunachal Pradesh Lepa rada Garo- Basar road section slide 1 Garo to Basar road 27.912806 94.726972 Rock Slide NA
1390:AP/LEP/83I09/2021/89,1390,AP/LEP/83I09/2021/89,Arunachal Pradesh,27.913333,94.737472,1390 AP/LEP/83I09/2021/89 Arunachal Pradesh Lepa rada Ego-Yamin Basar road slide 2 Ego-Yamin Basar road section 27.913333 94.737472 Debris Slide NA
1391:AP/LEP/83I09/2021/87,1391,AP/LEP/83I09/2021/87,Arunachal Pradesh,27.914944,94.721806,1391 AP/LEP/83I09/2021/87 Arunachal Pradesh Lepa rada Kamdak-Basar road slide Kamdak-Basar road section 27.914944 94.721806 Rock Slide NA
1395:AR/LOH/92A05/2014/07,1395,AR/LOH/92A05/2014/07,Arunachal Pradesh,27.91886,96.33156,1395 AR/LOH/92A05/2014/07 Arunachal Pradesh Lohit Tohangam-Hayuliang Road 27.91886 96.33156 Rock Slide May 2014
1396:AR/LOH/92A05/2014/24,1396,AR/LOH/92A05/2014/24,Arunachal Pradesh,27.91897,96.33108,1396 AR/LOH/92A05/2014/24 Arunachal Pradesh Lohit Tezu-Hayuliang road 27.91897 96.33108 Rock Slide 2013
1397:AP/LEP/83I09/2021/86,1397,AP/LEP/83I09/2021/86,Arunachal Pradesh,27.933611,94.703472,1397 AP/LEP/83I09/2021/86 Arunachal Pradesh Lepa rada Pagi-Basar road slide Pagi- Basar road section 27.933611 94.703472 Rock Slide NA
1398:AP/LEP/83I09/2021/85,1398,AP/LEP/83I09/2021/85,Arunachal Pradesh,27.937861,94.702139,1398 AP/LEP/83I09/2021/85 Arunachal Pradesh Lepa rada Garo- Basar road section slide 5 Garo- Basar road section 27.937861 94.702139 Rock Slide NA
1399:AP/LEP/83I09/2021/84,1399,AP/LEP/83I09/2021/84,Arunachal Pradesh,27.938056,94.700306,1399 AP/LEP/83I09/2021/84 Arunachal Pradesh Lepa rada Garo- Basar road section slide 4 Garo- Basar road section 27.938056 94.700306 Rock Slide NA
1400:AR/LOH/92A05/2014/08,1400,AR/LOH/92A05/2014/08,Arunachal Pradesh,27.93967,96.38097,1400 AR/LOH/92A05/2014/08 Arunachal Pradesh Lohit Tohangam-Hayuliang Road 27.93967 96.38097 Debris Slide May 2014
1401:AR/LOH/92A05/2014/13,1401,AR/LOH/92A05/2014/13,Arunachal Pradesh,27.94083,96.38161,1401 AR/LOH/92A05/2014/13 Arunachal Pradesh Lohit Lalpani slide Tezu-Hayuliang road 27.94083 96.38161 Rock cum Debris Subsidence 2013
1402:AP/LEP/83I09/2021/83,1402,AP/LEP/83I09/2021/83,Arunachal Pradesh,27.94175,94.695694,1402 AP/LEP/83I09/2021/83 Arunachal Pradesh Lepa rada Garo- Basar road section slide 3 Garo- Basar road section 27.94175 94.695694 Rock Slide NA
1403:AP/LEP/83I09/2021/82,1403,AP/LEP/83I09/2021/82,Arunachal Pradesh,27.942917,94.694528,1403 AP/LEP/83I09/2021/82 Arunachal Pradesh Lepa rada Garo- Basar road section slide 2 Garo- Basar road section 27.942917 94.694528 Rock Slide NA
1404:AR/LD/82P04/2022/033,1404,AR/LD/82P04/2022/033,Arunachal Pradesh,27.944389,95.117586,1404 AR/LD/82P04/2022/033 Arunachal Pradesh Lower dibang valley West of Ledum Slide 1 Naer to Ledum village 27.944389 95.117586 Rock Slide NA
1405:AP/LEP/83I09/2021/81,1405,AP/LEP/83I09/2021/81,Arunachal Pradesh,27.944444,94.692528,1405 AP/LEP/83I09/2021/81 Arunachal Pradesh Lepa rada Garo- Basar road section slide 1 Garo- Basar road section 27.944444 94.692528 Rock Slide NA
1406:AR/LOH/92A05/2014/12,1406,AR/LOH/92A05/2014/12,Arunachal Pradesh,27.94903,96.39158,1406 AR/LOH/92A05/2014/12 Arunachal Pradesh Lohit 52 km slide Tezu-Hayuliang road 27.94903 96.39158 Rock Slide and topple 2013
1407:AR/LD/82P04/2022/034,1407,AR/LD/82P04/2022/034,Arunachal Pradesh,27.951306,95.074056,1407 AR/LD/82P04/2022/034 Arunachal Pradesh Lower dibang valley West of Ledum Slide 2 Naer to Ledum village 27.951306 95.074056 Debris slide NA
1408:AR/LOH/92A05/2014/10,1408,AR/LOH/92A05/2014/10,Arunachal Pradesh,27.95603,96.40267,1408 AR/LOH/92A05/2014/10 Arunachal Pradesh Lohit Tohangam-Hayuliang Road 27.95603 96.40267 Debris Slide May 2014
1409:AR/LOH/92A05/2014/09,1409,AR/LOH/92A05/2014/09,Arunachal Pradesh,27.95672,96.39697,1409 AR/LOH/92A05/2014/09 Arunachal Pradesh Lohit Tohangam-Hayuliang Road 27.95672 96.39697 Debris Slide May 2014
1410:AP/LEP/83I09/2021/80,1410,AP/LEP/83I09/2021/80,Arunachal Pradesh,27.957306,94.68625,"1410 AP/LEP/83I09/2021/80 Arunachal Pradesh Lepa rada Rete Potu, towards Basar Rete Potu, towards Basar 27.957306 94.68625 Rock Slide NA"
1411:AR/LOH/92A05/2014/21,1411,AR/LOH/92A05/2014/21,Arunachal Pradesh,27.95964,96.40178,1411 AR/LOH/92A05/2014/21 Arunachal Pradesh Lohit Tohangam-Hayuliang Road 27.95964 96.40178 Debris Flow May 2014
1412:AR/LOH/92A05/2014/20,1412,AR/LOH/92A05/2014/20,Arunachal Pradesh,27.96325,96.40097,1412 AR/LOH/92A05/2014/20 Arunachal Pradesh Lohit Tohangam-Hayuliang Road 27.96325 96.40097 Debris Slide May 2014
1413:AP/US/83I01/2021/12,1413,AP/US/83I01/2021/12,Arunachal Pradesh,27.965819,94.293672,1413 AP/US/83I01/2021/12 Arunachal Pradesh Upper Subansiri 4km NE of Daporijo town slide NE of Daporijo town 27.965819 94.293672 Debris Slide NA
